id,brewery_id,name,cat_id,style_id,abv,descript,rating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181,1307,Raftman,3,33,5.5,"Launched in March 1995, Raftman is a beer with a coral sheen that is slightly robust. It contains 5.5 percent alcohol and combines the character of whisky malt with the smooth flavours of choice yeast. It has a subtle and exceptional bouquet that creates a persistent smooth feel. Raftman complements fish, smoked meat and spicy dishes. .

It is brewed to commemorate the legendary courage of the forest workers These hard working men knew when to settle their differences and share their joie de vivre with a beer and a whisky.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2182,612,Olde Suffolk,1,13,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2183,972,Hacker-Pschorr Weisse Bock,4,55,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2184,871,Beekeepers Honey Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,652,Christmas Ale,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2186,652,Doppelbock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2187,652,Cleary Red,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2188,652,Whitetail Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189,652,Hefeweizen,8,95,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2190,652,Lichthouse Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191,250,Olde St.Nick,-1,-1,9.9,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192,250,Cherry Ice,11,116,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193,250,Oatmeal Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194,250,Southport Amber,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195,250,Kenosha Gold,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196,250,Icemaster,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197,854,Porter,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198,854,Imperial Delusion,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,854,Five Springs Oatmeal Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,854,GÃ¼denkrisp KÃ¶lsch,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201,854,Wee Heavy,1,15,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202,854,Abana Amber Ale,3,33,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,854,Wheat Ale,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,591,2 Brothers,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,591,Dingle Dubbel,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,591,American Cream Ale,8,95,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,591,Black Forest,7,86,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,591,Dublin Dunkelweizenbock,4,55,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,591,Fomharfest,7,84,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,591,Leprechaun Light,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,591,Shamrock Stout,3,42,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,591,Celtic Cream Ale,8,95,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,591,Pale Ale,3,26,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,1268,Belgian Trippel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1041,Demon Fuel,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1041,Christmas Ale,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,1041,Copper,3,33,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,1041,Honey Blonde Lager,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,1072,Old Crustacean Barleywine 1993,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,1142,Bigfoot 1994,-1,-1,9.6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,608,Barley Wine 2001,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,193,Belzebuth,3,37,13,"Beer of top fermentation, Belzebuth represents the achievement of a more than one hundred year-old know-how, the one of the Brewery Grain d'Orge. Under its copper colour, it hides a strong character for the lovers of sensations. It owes its strength to the subtle mixture of pure malts, hops and yeasts especially selected by our Master-Brewer.

At one time this beer was 15%. After the name change it was lowered to 13%.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,483,Cow Palace Scotch Ale 2001,1,15,11.1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,62,Hog Heaven Barleywine,3,35,9.2,This dangerously drinkable garnet beauty is a hop lover's delight.  The intense dry-hop nose and the alcohol content are perfectly balanced for a caramel candy-like malt finish.  This is a serious beer for serious beer afficianados and it only gets better with age.  Cellerable for 3 years.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,483,old gak strong ale,1,13,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,552,IPA,3,31,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,1298,Ebelweiss,4,50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,338,Capital Kloster Weizen,4,50,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,39,Wheat,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,218,KÃ¶lsch,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,388,Steel Head Stout,3,42,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,388,Ruby Red Lager,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,388,Beau Rivage Bock,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,388,Sunset Amber,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,388,Biloxi Blonde,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,388,Biloxi Light,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,459,Immort Ale,-1,-1,11,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,1094,Porter,3,42,7.8,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,820,James Squire Porter,2,25,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,39,Porter,2,25,5.6,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,1099,Taddy Porter,2,25,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,1356,Mackeson XXX Stout,1,20,4.9,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,919,Old No.38 Stout,3,42,5.5,"Named for a retired California Western Railroad steam engine on the Fort Bragg to Willits run through the Redwoods, Old No. 38 Stout is a smooth, firm-bodied stout with the toasted character and coffee notes of dark malts and roasted barley.",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,608,Marzenbier,7,84,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1281,House Ale,1,15,7.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,98,St. Andrews Ale,-1,-1,4.6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,98,Scottish Ale,1,7,3.9,"Malty and hoppy, we at Belhaven love the classic Scottish Ale and we've been brewing it longer than any of the other beers we produce. Delivering a sweet, smooth and creamy finish, Scottish Ale has a stunning ruby colour in the glass. Magic.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,585,Kriek,5,70,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,585,XXX Porter,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,585,Maduro,3,38,6.4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,585,Smooth Oatmeal Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,585,Oktoberfest,7,84,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,585,Hex Nut Brown Ale,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,585,Smooth India Pale Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,585,American Pale Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,585,PMD Mild Ale,1,10,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,585,Blonde Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258,1268,Art Schmidt Pilsner,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,727,Harvest Ale 1998,1,13,11.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,727,Harvest Ale 1999,1,13,11.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,255,Old Knucklehead 1997,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,1156,Vrak,-1,-1,5.4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,338,Blonde Doppelbock,7,90,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,907,Coffee Stout,3,42,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265,247,Dunkel Doppel Weizen Bock,4,55,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,247,Belgian Wheat,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,247,American Blonde,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,355,Pardon Me Porter,2,25,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,1178,Cortland Wheat,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,1178,Cortland Autumn (discontinued),-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,1263,Storm Ale,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,1263,Autumn Strong Lager,7,84,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,1263,American Wheat,8,95,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,1263,Chinook Amber,3,33,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,1178,Espresso Stout (discontinued),3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,1263,Eigenberg Smoked Porter,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,401,Guinea Pig Amber Ale,3,33,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,401,Copper Wheat,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,1268,Oktoberfest,7,84,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,725,KÃ¶ln Kolsch,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,725,IPA,3,31,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,725,Dunkle Weiss,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,725,Alt,3,38,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,727,Harvest Ale 1997,1,13,11.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,584,Tannen Bomb,-1,-1,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,1204,Imperial Stout 2001,3,42,9.47,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,1204,5th Anniversary IPA,3,31,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,1268,Old Fort Howard Pale Ale,3,26,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,1341,Old LS Barleywine,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,1301,Bitter Woman IPA,3,31,5.75,"Lest we forget Aunt Cal, an early resident of Lake Mills.  Local history remembers her for blindly running into a hitching post and saying, \Excuse me",5," very fruity and intensely bitter.  So lift up a pint of Bitter Woman IPA and toast Aunt Cal and the bitter woman you know.  Cheers!

Bitter Woman IPA is our Wisconsin variation of an India Pale Ale.  This beer is intensely bitter with a mighty hop flavor and aroma.""",0,2010-07-22 20:00:20,,,,,,,,,,,,,,,,,,,,,,,,
2291,768,Old Man Winter Warmer 2001,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,768,Sir Duluth Oatmeal Stout,3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,857,Im Paled Ale,3,31,6.5,A complex and artistically balanced multi-layered IPA (India Pale Ale) with an intense finish of cascade hops.,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,483,J&S; Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,857,Grail Ale,3,33,5.5,"An amber ale with a ruby hue, fresh hop aroma, rich malt body and a complex palate.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,857,Beast Bitter,1,5,5.3,"This special bitter displays the subtle coppery hue of \Old Gold\"". It's depth of lingering hop flavor awakens the palate.""",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,576,Smoked Porter,8,95,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,943,India Pale Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,1298,Iditarod Imperial Stout,3,42,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,258,IPA,3,31,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,764,Black Angus Oatmeal Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,57,Weizen,4,50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,63,English Mild,1,10,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,837,Belgian Trippel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,550,Maibock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,1206,Artist Colony Ale,3,33,5.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,868,Berghoff Oktoberfest Beer,7,84,5.2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,416,Original ESB,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,1065,Belgian Trippel,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,652,ESB,-1,-1,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,1220,India Pale Ale,3,31,6.3,"First brewed with an extra dose of hops to help it survive the long journey from England to beer lovers in India, India Pale Ale is now brewed just for the pleasure of its distinctive hoppy flavor.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,922,Bandit Brown,3,38,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,32,Schwartzbier,7,86,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,689,Newmarket Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,689,Porter From Hell,2,25,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,1301,Shantytown Doppelbock,7,92,6.5,"The sun barely breaks the horizon, the arctic winds bite, and snow blankets the land. Itâ€™s winter in Wisconsin! Throughout the area, youâ€™ll find armies of fisherman, clad in blaze orange parkas and snowmobile suits, dragging their crudely built ice shanties onto the frozen lakes. While they vary in size, shape and color, each shanty contains an enthusiast braving the cold; spinning their tall tales; staring deeply into that hole in the ice; and, of course, enjoying a Legendary Wisconsin Beer. Brewed in the fall to help you survive our Wisconsin winters.

Shantytown Doppelbock is brewed in the style of a German Doppelbock. Brown in color with malty sweetness and a full body.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,483,Abbot Pennings Grand Cru,-1,-1,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,483,Best Bull,-1,-1,5.9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,786,All Saints Belgian White Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,294,Witkap-Pater Singel Abbey Ale,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,450,Dam Straight Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,1230,Weiss,4,50,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,1228,Old Peculier,-1,-1,5.7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,291,Alexander,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,287,Goudenband 1999,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,248,Chapeau Framboise Lambic,5,70,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,288,PÃªche / Pecheresse,5,70,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,268,Mariage Parfait 1995,5,70,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,288,Framboise,5,70,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,288,Gueuze CuvÃ©e RenÃ©,-1,-1,5,A golden hue sets off the wonderful almost champagne like taste.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,191,La Quintine AmbrÃ©e / Amber,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,191,La Quintine Blonde,-1,-1,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,608,Hinterland Mild Cask Ale,1,10,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,608,Hinterland Weizen Bier,4,50,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,1268,Colonel Kolsch,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,483,Who The Helles Chuck?,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,572,Conquest Ale,1,13,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,255,Old Knucklehead 1999,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,562,Old Boardhead 1999,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,768,Old Man Winter Warmer 2000,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,1362,Imperial Sasquatch,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,526,Detonator Doppelbock,7,90,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,1111,Dark Ruby Ale,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,304,Augustijn Ale,-1,-1,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,284,Grand Cru of the Emperor,-1,-1,8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,189,Moinette Blonde,-1,-1,8.5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,1017,Schwarz Bier,7,86,4.8,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,969,Ziggy Socky Premium Lager Beer,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,191,Hercule Stout,3,42,9,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,246,Monk Pale Ale / Agnus Dei,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,1096,Entire Butt English Porter,2,25,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,269,Triple Karmeliet,5,61,8,"LOOK:
Tripel Karmeliet is a very refi ned and complex golden-to-bronze brew with a fantastic creamy head. These characteristics derive not only from the grains used but also from restrained hopping with Styrians and the fruity nature (banana and vanilla) of the house yeast.

SMELL:
Very refined and complex. Hints of vanilla mixed with citrus aromas.

TASTE:
Tripel Karmeliet has not only the lightness and freshness of wheat, but also the creaminess of oats together with a spicy lemony almost quinine
dryness.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,287,Gluhkriek,5,70,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,637,Elizabethan Ale,-1,-1,8.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,1275,Sheaf Stout,3,42,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,1016,D. Carnegie and Company Porter,3,42,5.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,99,Belikin Stout,3,42,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,460,Traditional,3,38,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,996,Golden Pheasant,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,1013,Bottle Rocket IPA,3,31,6.5,"An explosion of hops dominate this deep golden ale. Brewed with four varieties of hops & dry hopped with three other hops, the flavor is powerful. Not a harsh bitterness, but a full hop flavor.",5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,617,Grumpy Two,3,42,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,617,Rye Bock,7,90,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,617,Liberty Pale Ale,3,26,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,617,How Now,3,38,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,617,Lager,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,617,Trailside Wheat,4,50,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,807,Scotch Ale,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,978,Wicked Ale,3,38,0,Pete's Wicked Ale is an experience out of the ordinary. Our tantalizing ruby-brown ale with distinctive malts and aromatic Brewers Gold hops is sure to stir up an urge to get loose.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,627,Pride of Romsey IPA,3,31,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,519,Thames Welsh Ale,-1,-1,6,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,452,Beer,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,953,Red MacGregor,1,15,5,"Red Macgregor is a unique beer: delicate and sophisticated yet the robust cask conditioned version of this beer was the first Scottish beer to win the BIIA World Cask Beer Gold Medal.

On the nose, this ruby-red beer is delicate, floral and fruity, with notes of violets, cherries, toffee and caramel. 

On the palate, the fruits combine with a juicy malt character and hints of toasted malt, with a biscuit malt and spicy hop finish.",4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,668,Duckstein Alt,3,38,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,586,Christmas Ale,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,1051,Winterhook Robust Winter Ale 2000,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,1286,Rugged Trail Ale,3,38,4.4,"Designed as our session beer, Rugged Trail Nut Brown Ale is bronze in color with a velvety smooth taste and subtle chocolate note. Rugged Trailâ€™s lower alcohol content and subtle hoppiness make it the perfect beer to enjoy during the day and into the night.",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,483,Toil and Trubbel Dubbel,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,483,Enkel Biter,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,637,A. LeCoq Imperial Extra Double Stout 1999,3,42,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,197,Blanche de Bruxelles Mannekin Pis,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,223,Organic Ur Pils,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,483,Eganator Doppelbock,7,90,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,483,Cow Palace Scotch Ale 2000,1,15,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,249,Rare Vos,5,72,6.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,641,Super Natural IPA,3,31,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,39,Our Special Ale 1995,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,39,Our Special Ale 1994,-1,-1,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,157,Samuel Adams Triplebock 1994,-1,-1,17,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,430,Straffe Hendrik Bruin,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,202,Iris 1996,5,70,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,94,XP Pale Ale,3,26,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,303,Kasteel Bier Brune,-1,-1,11,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,1077,Hefeweissbier,4,50,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,1077,Dunkles,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,1077,Pilsner,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,1077,Export,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,1077,Helles,-1,-1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,1077,Leicht,-1,-1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,439,Valhalla Ale,8,95,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,439,Continental Pilsner,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,501,Empyrean Oktoberfest,7,84,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,430,Straffe Hendrik Brugse,-1,-1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,1159,Black Bear Ale,3,38,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,1234,Old Elephant Foot IPA,3,31,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,330,Cherokee Red Ale,3,33,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,1069,Golden Eagle Helles,-1,-1,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,797,Big Bark Amber Lager,8,95,0,"\Smooth\"" is the first word from your mouth after a taste of Big Bark Amber. This Vienna-style lager has a reddish-amber color with a smooth",1,2010-07-22 20:00:20,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,387,IPA,3,31,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,373,Anniversary Ale,3,26,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,979,Choc American Lager,8,95,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
